timestamp,device,severity,message,label
2025-12-10 00:52:37,R2,5,BGP: New peer session established,0
2025-12-07 18:03:46,R1,5,STP: Topology change detected,0
2025-12-09 18:07:34,R1,4,SYSLOG: System running normally,0
2025-12-07 07:51:45,FW2,3,BGP: New peer session established,0
2025-12-07 18:53:06,FW1,7,OSPF: Neighbor adjacency established,0
2025-12-08 12:51:35,FW2,6,BGP: New peer session established,0
2025-12-10 09:42:57,FW1,5,DHCP: New lease granted,0
2025-12-08 21:34:48,FW1,2,DHCP: New lease granted,0
2025-12-08 09:53:45,FW2,0,NTP: Time synchronized,0
2025-12-10 02:20:58,FW2,6,OSPF: Neighbor adjacency established,0
2025-12-08 00:16:02,R1,2,DHCP: New lease granted,0
2025-12-08 12:09:05,R3,0,CPU HIGH: 98% utilization for 300 seconds,1
2025-12-09 20:10:32,SW1,5,PORT-SCAN: Multiple SYN packets detected,1
2025-12-10 12:38:07,R3,6,BGP: New peer session established,0
2025-12-08 07:56:47,FW1,1,DHCP: New lease granted,0
2025-12-09 18:30:13,FW1,6,PORT-SECURITY: 1 MAC address learned,0
2025-12-08 00:55:23,R2,0,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-09 14:50:12,R3,1,DDOS DETECTED: Abnormal traffic spike,1
2025-12-09 13:00:04,FW2,2,PORT-SECURITY: 1 MAC address learned,0
2025-12-07 13:13:18,FW2,1,PORT-SECURITY: 1 MAC address learned,0
2025-12-10 10:38:43,R1,4,DDOS DETECTED: Abnormal traffic spike,1
2025-12-09 22:06:23,R2,4,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-10 08:40:54,SW3,1,BGP: New peer session established,0
2025-12-09 19:06:53,R2,0,PORT-SECURITY: 1 MAC address learned,0
2025-12-07 10:42:31,R2,4,NTP: Time synchronized,0
2025-12-09 20:32:36,SW1,7,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-09 12:52:39,SW1,4,DHCP: New lease granted,0
2025-12-08 20:57:19,FW1,7,NTP: Time synchronized,0
2025-12-10 04:13:55,R2,7,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-07 13:44:55,R2,0,OSPF: Neighbor adjacency established,0
2025-12-07 10:32:28,SW1,7,PORT-SECURITY: 1 MAC address learned,0
2025-12-10 16:34:03,FW1,1,STP: Topology change detected,0
2025-12-07 11:47:38,R3,4,PORT-SECURITY: 1 MAC address learned,0
2025-12-09 00:06:10,SW1,4,DHCP: New lease granted,0
2025-12-10 07:21:09,R2,1,OSPF: Neighbor adjacency established,0
2025-12-08 21:38:42,R3,1,STP: Topology change detected,0
2025-12-07 20:04:47,R1,6,DDOS DETECTED: Abnormal traffic spike,1
2025-12-08 14:10:41,SW2,0,DHCP: New lease granted,0
2025-12-09 08:17:32,R3,3,DHCP: New lease granted,0
2025-12-08 13:49:51,R1,0,CONFIG ERROR: Unexpected configuration rollback,1
2025-12-09 06:51:32,SW3,4,DHCP: New lease granted,0
2025-12-10 03:49:18,R1,6,DHCP: New lease granted,0
2025-12-09 02:51:08,SW2,2,PORT-SECURITY: 1 MAC address learned,0
2025-12-08 19:47:12,FW2,2,BGP: New peer session established,0
2025-12-08 19:37:23,R3,0,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-09 06:34:18,FW1,5,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-08 05:34:21,R2,1,MALWARE: Suspicious binary executed,1
2025-12-09 12:30:25,R2,2,PORT-SCAN: Multiple SYN packets detected,1
2025-12-10 05:37:53,R3,6,DHCP: New lease granted,0
2025-12-07 17:15:06,SW1,0,SYSLOG: System running normally,0
2025-12-09 23:29:24,FW2,0,OSPF: Neighbor adjacency established,0
2025-12-09 21:17:11,FW2,3,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-10 07:20:14,SW2,5,CONFIG ERROR: Unexpected configuration rollback,1
2025-12-09 07:22:57,SW3,4,NTP: Time synchronized,0
2025-12-09 04:45:42,SW1,4,DHCP: New lease granted,0
2025-12-08 20:53:48,SW2,4,NTP: Time synchronized,0
2025-12-07 15:52:38,SW1,5,SYSLOG: System running normally,0
2025-12-10 17:41:54,R1,7,DHCP: New lease granted,0
2025-12-09 09:48:45,R1,4,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-07 21:20:50,SW3,5,AUTH-FAIL: Multiple invalid SSH attempts,1
2025-12-07 22:58:26,R3,1,BGP: New peer session established,0
2025-12-09 14:39:39,SW3,2,PORT-SECURITY: 1 MAC address learned,0
2025-12-08 16:12:28,SW2,1,BGP: New peer session established,0
2025-12-07 14:10:36,R2,0,OSPF: Neighbor adjacency established,0
2025-12-09 08:09:55,SW2,0,CPU HIGH: 98% utilization for 300 seconds,1
2025-12-10 18:07:57,R3,4,SYSLOG: System running normally,0
2025-12-09 02:47:17,SW3,4,BGP: New peer session established,0
2025-12-09 02:30:40,SW3,7,SECURITY ALERT: Possible intrusion detected,1
2025-12-09 06:30:47,FW1,3,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-10 13:54:10,R2,3,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-08 20:30:51,FW1,4,NTP: Time synchronized,0
2025-12-07 12:34:30,FW2,3,OSPF: Neighbor adjacency established,0
2025-12-08 08:13:57,R1,2,DHCP: New lease granted,0
2025-12-09 01:23:08,SW1,6,PORT-SECURITY: 1 MAC address learned,0
2025-12-10 07:07:12,SW2,0,STP: Topology change detected,0
2025-12-09 12:36:31,FW2,7,BGP: New peer session established,0
2025-12-08 22:56:54,SW3,2,BGP: New peer session established,0
2025-12-10 12:19:57,SW3,0,SECURITY ALERT: Possible intrusion detected,1
2025-12-09 12:33:55,R2,5,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-09 11:08:30,SW3,1,NTP: Time synchronized,0
2025-12-09 06:58:03,FW1,4,SYSLOG: System running normally,0
2025-12-10 08:27:51,SW2,2,SYSLOG: System running normally,0
2025-12-09 04:12:46,R2,5,CPU HIGH: 98% utilization for 300 seconds,1
2025-12-10 03:59:08,R2,2,BGP: New peer session established,0
2025-12-08 14:15:25,R2,0,SYSLOG: System running normally,0
2025-12-10 05:16:11,FW1,4,STP: Topology change detected,0
2025-12-07 19:40:33,R1,3,SYSLOG: System running normally,0
2025-12-10 12:05:08,R3,6,SYSLOG: System running normally,0
2025-12-09 17:27:47,R3,1,SYSLOG: System running normally,0
2025-12-08 11:47:20,SW2,3,PORT-SECURITY: 1 MAC address learned,0
2025-12-07 22:36:48,R3,2,SECURITY ALERT: Possible intrusion detected,1
2025-12-08 02:07:39,FW1,7,STP: Topology change detected,0
2025-12-09 13:43:43,R1,0,MALWARE: Suspicious binary executed,1
2025-12-07 23:50:18,R2,1,OSPF: Neighbor adjacency established,0
2025-12-10 12:33:43,FW2,7,SYSLOG: System running normally,0
2025-12-09 10:12:59,FW1,6,DDOS DETECTED: Abnormal traffic spike,1
2025-12-07 23:39:48,SW1,0,AUTH-FAIL: Multiple invalid SSH attempts,1
2025-12-08 08:39:37,SW1,4,BGP: New peer session established,0
2025-12-08 20:30:41,SW2,3,OSPF: Neighbor adjacency established,0
2025-12-10 18:17:15,FW2,1,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-09 11:15:13,R2,3,SYSLOG: System running normally,0
2025-12-08 08:48:22,SW1,2,SYSLOG: System running normally,0
2025-12-09 09:55:24,R3,7,OSPF: Neighbor adjacency established,0
2025-12-10 04:28:52,R2,3,DHCP: New lease granted,0
2025-12-07 14:24:38,SW1,7,OSPF: Neighbor adjacency established,0
2025-12-08 13:33:39,R2,6,STP: Topology change detected,0
2025-12-08 00:27:00,FW2,3,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-08 14:24:52,SW1,2,PORT-SECURITY: 1 MAC address learned,0
2025-12-09 21:20:34,SW3,0,CPU HIGH: 98% utilization for 300 seconds,1
2025-12-08 12:23:25,R3,2,BGP: New peer session established,0
2025-12-10 07:53:14,R3,1,DHCP: New lease granted,0
2025-12-08 15:14:56,R3,1,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-07 22:43:32,SW3,3,CPU HIGH: 98% utilization for 300 seconds,1
2025-12-09 12:56:06,SW2,0,DHCP: New lease granted,0
2025-12-09 18:41:29,SW3,5,MALWARE: Suspicious binary executed,1
2025-12-09 00:19:47,R2,3,PORT-SECURITY: 1 MAC address learned,0
2025-12-07 22:43:14,FW1,5,PORT-SCAN: Multiple SYN packets detected,1
2025-12-07 23:02:41,SW1,5,NTP: Time synchronized,0
2025-12-07 17:08:38,FW1,0,OSPF: Neighbor adjacency established,0
2025-12-08 21:42:13,SW2,3,CONFIG ERROR: Unexpected configuration rollback,1
2025-12-07 17:32:19,FW1,4,CPU HIGH: 98% utilization for 300 seconds,1
2025-12-10 09:57:58,SW1,3,CPU HIGH: 98% utilization for 300 seconds,1
2025-12-10 05:46:28,FW1,6,NTP: Time synchronized,0
2025-12-10 14:12:55,SW2,6,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-08 07:03:59,R1,0,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-10 13:13:48,R3,7,DHCP: New lease granted,0
2025-12-09 15:17:12,R1,1,PORT-SECURITY: 1 MAC address learned,0
2025-12-08 17:56:32,R1,3,OSPF: Neighbor adjacency established,0
2025-12-09 13:04:13,R3,4,CPU HIGH: 98% utilization for 300 seconds,1
2025-12-08 08:48:41,SW3,4,PORT-SECURITY: 1 MAC address learned,0
2025-12-10 03:24:35,SW1,0,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-09 20:32:39,SW3,4,SYSLOG: System running normally,0
2025-12-09 03:39:08,SW3,7,STP: Topology change detected,0
2025-12-10 06:36:19,SW1,6,SYSLOG: System running normally,0
2025-12-09 02:12:05,R1,0,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-10 09:37:11,R1,4,BGP: New peer session established,0
2025-12-08 01:00:46,FW1,0,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-08 14:34:38,SW3,2,NTP: Time synchronized,0
2025-12-07 11:02:59,R3,0,MALWARE: Suspicious binary executed,1
2025-12-10 12:36:57,FW2,1,SYSLOG: System running normally,0
2025-12-08 06:07:16,FW2,0,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-10 10:18:59,SW3,6,STP: Topology change detected,0
2025-12-08 00:24:00,FW2,1,NTP: Time synchronized,0
2025-12-07 16:58:54,SW1,5,OSPF: Neighbor adjacency established,0
2025-12-09 19:58:21,R1,3,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-08 06:20:29,FW2,2,MALWARE: Suspicious binary executed,1
2025-12-09 02:02:01,SW3,7,SYSLOG: System running normally,0
2025-12-09 08:41:56,FW2,1,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-10 04:02:56,R1,0,NTP: Time synchronized,0
2025-12-08 22:20:44,FW2,3,STP: Topology change detected,0
2025-12-09 07:09:11,FW1,2,PORT-SECURITY: 1 MAC address learned,0
2025-12-08 20:58:46,FW2,3,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-08 08:55:16,SW1,4,SYSLOG: System running normally,0
2025-12-09 00:34:22,R2,3,BGP: New peer session established,0
2025-12-10 03:52:10,R3,2,OSPF: Neighbor adjacency established,0
2025-12-10 04:35:28,FW1,6,PORT-SECURITY: 1 MAC address learned,0
2025-12-09 22:33:21,FW1,7,PORT-SECURITY: 1 MAC address learned,0
2025-12-09 16:03:12,FW2,6,PORT-SCAN: Multiple SYN packets detected,1
2025-12-07 14:49:26,SW2,5,PORT-SCAN: Multiple SYN packets detected,1
2025-12-09 01:23:22,SW2,4,DHCP: New lease granted,0
2025-12-09 10:27:46,R3,3,BGP: New peer session established,0
2025-12-09 19:30:11,R3,3,STP: Topology change detected,0
2025-12-09 14:30:11,FW1,6,SYSLOG: System running normally,0
2025-12-09 19:34:53,SW1,7,SYSLOG: System running normally,0
2025-12-09 12:37:29,SW1,7,BGP: New peer session established,0
2025-12-09 11:28:57,SW3,6,NTP: Time synchronized,0
2025-12-07 16:47:03,R1,7,SYSLOG: System running normally,0
2025-12-09 17:33:37,SW2,3,CONFIG ERROR: Unexpected configuration rollback,1
2025-12-09 18:23:38,R2,5,DHCP: New lease granted,0
2025-12-08 08:10:03,FW2,6,DDOS DETECTED: Abnormal traffic spike,1
2025-12-09 01:50:26,SW1,6,PORT-SCAN: Multiple SYN packets detected,1
2025-12-08 15:17:51,SW3,4,PORT-SCAN: Multiple SYN packets detected,1
2025-12-08 22:10:40,SW2,6,DDOS DETECTED: Abnormal traffic spike,1
2025-12-09 20:00:47,FW2,2,DHCP: New lease granted,0
2025-12-07 16:10:10,SW3,1,SECURITY ALERT: Possible intrusion detected,1
2025-12-10 00:49:30,SW1,2,AUTH-FAIL: Multiple invalid SSH attempts,1
2025-12-09 00:44:03,R2,4,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-08 22:52:42,SW2,1,STP: Topology change detected,0
2025-12-09 05:31:05,R1,7,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-08 19:12:06,SW3,2,STP: Topology change detected,0
2025-12-08 05:19:28,SW1,7,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-09 01:51:59,FW1,5,STP: Topology change detected,0
2025-12-07 17:21:17,SW2,1,CONFIG ERROR: Unexpected configuration rollback,1
2025-12-08 02:14:54,SW3,1,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-10 06:14:00,SW1,3,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-08 15:38:14,R2,3,AUTH-FAIL: Multiple invalid SSH attempts,1
2025-12-08 01:17:10,FW2,7,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-08 20:15:32,R3,0,OSPF: Neighbor adjacency established,0
2025-12-08 03:10:31,R1,5,OSPF: Neighbor adjacency established,0
2025-12-10 08:02:54,SW1,4,STP: Topology change detected,0
2025-12-09 22:15:42,FW2,4,NTP: Time synchronized,0
2025-12-08 05:49:30,SW2,0,CONFIG ERROR: Unexpected configuration rollback,1
2025-12-10 01:47:33,FW2,7,NTP: Time synchronized,0
2025-12-10 07:50:38,R3,7,DATA-LEAK: Unexpected outbound transfer,1
2025-12-08 11:47:39,SW3,2,NTP: Time synchronized,0
2025-12-09 14:59:13,FW2,1,DHCP: New lease granted,0
2025-12-09 06:03:44,SW2,5,STP: Topology change detected,0
2025-12-07 18:57:39,SW1,0,DHCP: New lease granted,0
2025-12-09 18:32:14,R2,4,NTP: Time synchronized,0
2025-12-08 08:50:50,SW3,7,PORT-SECURITY: 1 MAC address learned,0
2025-12-08 20:35:07,R3,5,NTP: Time synchronized,0
2025-12-07 10:41:01,SW1,5,AUTH-FAIL: Multiple invalid SSH attempts,1
2025-12-10 06:35:35,SW2,7,CONFIG ERROR: Unexpected configuration rollback,1
2025-12-10 03:51:53,R2,3,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-09 21:44:58,R2,3,BGP: New peer session established,0
2025-12-09 18:53:59,FW1,6,DATA-LEAK: Unexpected outbound transfer,1
2025-12-08 00:17:52,FW2,2,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-10 09:20:58,FW1,3,CPU HIGH: 98% utilization for 300 seconds,1
2025-12-09 18:14:19,SW1,5,SYSLOG: System running normally,0
2025-12-09 23:51:21,R1,6,BGP: New peer session established,0
2025-12-07 09:03:45,SW1,2,DDOS DETECTED: Abnormal traffic spike,1
2025-12-09 08:37:39,FW2,1,BGP: New peer session established,0
2025-12-08 13:41:40,R1,5,BGP: New peer session established,0
2025-12-08 13:03:09,R3,2,NTP: Time synchronized,0
2025-12-07 16:47:42,FW2,1,DHCP: New lease granted,0
2025-12-09 08:07:27,SW1,1,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-09 05:58:36,FW1,6,DHCP: New lease granted,0
2025-12-07 21:55:18,SW2,5,NTP: Time synchronized,0
2025-12-08 18:26:02,FW1,6,OSPF: Neighbor adjacency established,0
2025-12-09 03:09:36,SW1,5,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-08 18:31:44,R2,5,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-10 16:06:48,FW2,2,SYSLOG: System running normally,0
2025-12-10 00:23:43,FW1,0,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-07 15:07:08,R3,2,PORT-SECURITY: 1 MAC address learned,0
2025-12-09 23:46:03,SW2,4,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-08 01:58:30,SW1,5,BGP: New peer session established,0
2025-12-09 18:01:27,SW3,1,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-10 16:22:18,FW2,6,SYSLOG: System running normally,0
2025-12-08 05:40:19,FW1,3,NTP: Time synchronized,0
2025-12-08 21:05:16,FW1,1,DHCP: New lease granted,0
2025-12-09 13:41:09,SW1,0,DHCP: New lease granted,0
2025-12-08 06:32:37,FW1,3,NTP: Time synchronized,0
2025-12-08 22:29:13,FW2,2,AUTH-FAIL: Multiple invalid SSH attempts,1
2025-12-08 05:43:23,R2,4,SYSLOG: System running normally,0
2025-12-10 13:28:11,R1,6,AUTH-FAIL: Multiple invalid SSH attempts,1
2025-12-10 01:00:06,FW1,3,CONFIG ERROR: Unexpected configuration rollback,1
2025-12-07 23:15:20,FW2,4,STP: Topology change detected,0
2025-12-09 14:49:38,SW2,2,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-07 10:59:59,SW2,5,PORT-SCAN: Multiple SYN packets detected,1
2025-12-07 15:34:51,SW1,0,DHCP: New lease granted,0
2025-12-08 03:58:59,SW1,4,SYSLOG: System running normally,0
2025-12-07 19:47:48,R1,1,NTP: Time synchronized,0
2025-12-07 18:35:25,R2,4,PORT-SECURITY: 1 MAC address learned,0
2025-12-07 09:37:04,FW2,6,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-09 04:32:49,SW2,0,BGP: New peer session established,0
2025-12-08 16:06:02,SW3,7,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-09 11:56:15,FW1,5,NTP: Time synchronized,0
2025-12-10 10:53:15,FW1,4,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-09 20:08:55,FW2,3,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-08 13:01:58,FW1,7,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-10 06:31:00,SW2,4,OSPF: Neighbor adjacency established,0
2025-12-09 15:43:14,R2,1,PORT-SECURITY: 1 MAC address learned,0
2025-12-08 00:59:27,R3,2,DATA-LEAK: Unexpected outbound transfer,1
2025-12-10 12:44:41,FW2,0,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-07 17:50:02,R1,3,CONFIG ERROR: Unexpected configuration rollback,1
2025-12-08 01:21:42,SW2,5,OSPF: Neighbor adjacency established,0
2025-12-07 21:54:53,R1,5,OSPF: Neighbor adjacency established,0
2025-12-07 20:41:35,FW1,6,DHCP: New lease granted,0
2025-12-10 09:42:47,R1,7,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-08 21:02:47,SW1,7,BGP: New peer session established,0
2025-12-08 14:49:32,SW2,2,STP: Topology change detected,0
2025-12-09 13:59:00,R3,6,NTP: Time synchronized,0
2025-12-08 07:50:20,R1,5,OSPF: Neighbor adjacency established,0
2025-12-10 12:26:39,SW2,4,MALWARE: Suspicious binary executed,1
2025-12-07 19:12:43,R3,7,OSPF: Neighbor adjacency established,0
2025-12-08 03:48:24,SW3,4,SYSLOG: System running normally,0
2025-12-09 23:13:56,SW2,7,SECURITY ALERT: Possible intrusion detected,1
2025-12-10 11:14:18,FW2,7,OSPF: Neighbor adjacency established,0
2025-12-09 15:33:40,SW2,4,SYSLOG: System running normally,0
2025-12-07 18:35:45,FW1,6,BGP: New peer session established,0
2025-12-10 15:55:56,SW1,1,OSPF: Neighbor adjacency established,0
2025-12-09 10:31:32,SW1,3,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-08 18:48:28,SW1,0,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-08 17:51:57,R2,1,PORT-SECURITY: 1 MAC address learned,0
2025-12-10 05:08:05,FW1,4,SYSLOG: System running normally,0
2025-12-10 09:11:34,R3,3,PORT-SECURITY: 1 MAC address learned,0
2025-12-09 19:26:17,SW2,4,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-07 16:58:49,R1,2,OSPF: Neighbor adjacency established,0
2025-12-07 18:43:20,SW1,4,BGP: New peer session established,0
2025-12-10 13:58:24,R2,3,OSPF: Neighbor adjacency established,0
2025-12-09 07:55:29,SW3,6,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-09 17:57:35,FW1,6,SECURITY ALERT: Possible intrusion detected,1
2025-12-10 02:49:33,FW2,0,STP: Topology change detected,0
2025-12-09 05:21:51,SW2,1,PORT-SECURITY: 1 MAC address learned,0
2025-12-10 12:37:24,SW2,6,PORT-SCAN: Multiple SYN packets detected,1
2025-12-09 18:42:38,R1,2,DHCP: New lease granted,0
2025-12-07 23:11:48,SW3,3,NTP: Time synchronized,0
2025-12-07 14:14:40,R3,5,OSPF: Neighbor adjacency established,0
2025-12-07 15:19:05,R1,4,OSPF: Neighbor adjacency established,0
2025-12-07 08:48:40,SW3,1,STP: Topology change detected,0
2025-12-07 08:19:40,R2,2,DHCP: New lease granted,0
2025-12-07 19:30:11,FW2,1,OSPF: Neighbor adjacency established,0
2025-12-10 15:59:54,FW1,7,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-07 08:04:31,FW1,4,STP: Topology change detected,0
2025-12-07 09:52:29,SW3,1,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-09 23:04:46,SW2,7,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-09 08:49:53,SW2,6,DHCP: New lease granted,0
2025-12-07 14:52:39,SW1,3,CPU HIGH: 98% utilization for 300 seconds,1
2025-12-09 12:58:36,R1,6,STP: Topology change detected,0
2025-12-09 15:20:24,FW1,1,AUTH-FAIL: Multiple invalid SSH attempts,1
2025-12-08 05:40:23,R2,0,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-08 20:46:29,R2,6,BGP: New peer session established,0
2025-12-09 05:58:43,SW2,4,BGP: New peer session established,0
2025-12-08 17:52:30,R1,1,STP: Topology change detected,0
2025-12-08 08:28:09,R1,3,DHCP: New lease granted,0
2025-12-07 15:39:04,SW1,6,PORT-SECURITY: 1 MAC address learned,0
2025-12-08 03:49:44,R3,7,PORT-SECURITY: 1 MAC address learned,0
2025-12-09 08:35:33,R3,7,OSPF: Neighbor adjacency established,0
2025-12-09 18:27:09,SW3,2,PORT-SCAN: Multiple SYN packets detected,1
2025-12-09 23:57:30,R3,7,NTP: Time synchronized,0
2025-12-09 07:35:14,R3,6,SECURITY ALERT: Possible intrusion detected,1
2025-12-09 15:43:42,SW2,0,SYSLOG: System running normally,0
2025-12-10 08:28:33,R3,1,PORT-SECURITY: 1 MAC address learned,0
2025-12-07 16:33:02,SW2,4,PORT-SECURITY: 1 MAC address learned,0
2025-12-08 05:45:24,R1,5,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-09 22:03:30,R3,6,DHCP: New lease granted,0
2025-12-09 19:25:55,R2,4,BGP: New peer session established,0
2025-12-10 04:54:07,SW2,4,BGP: New peer session established,0
2025-12-07 12:02:18,R3,5,DHCP: New lease granted,0
2025-12-08 21:19:26,FW2,3,BGP: New peer session established,0
2025-12-07 12:34:57,R2,1,SYSLOG: System running normally,0
2025-12-07 22:20:55,R1,2,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-08 11:20:00,R2,3,OSPF: Neighbor adjacency established,0
2025-12-09 10:22:24,SW3,6,OSPF: Neighbor adjacency established,0
2025-12-09 12:22:01,SW2,4,SYSLOG: System running normally,0
2025-12-08 22:37:42,SW2,2,OSPF: Neighbor adjacency established,0
2025-12-08 22:47:49,SW1,2,SECURITY ALERT: Possible intrusion detected,1
2025-12-08 21:00:30,SW1,5,AUTH-FAIL: Multiple invalid SSH attempts,1
2025-12-09 11:00:33,FW2,6,STP: Topology change detected,0
2025-12-08 15:17:57,SW2,3,DHCP: New lease granted,0
2025-12-09 03:57:25,SW3,3,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-08 14:36:06,R2,3,BGP: New peer session established,0
2025-12-09 01:57:26,SW2,5,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-08 03:57:35,FW2,0,DATA-LEAK: Unexpected outbound transfer,1
2025-12-07 19:34:17,R1,0,BGP: New peer session established,0
2025-12-10 09:56:38,R1,2,STP: Topology change detected,0
2025-12-09 07:53:07,FW1,4,CPU HIGH: 98% utilization for 300 seconds,1
2025-12-08 22:57:46,SW3,1,SYSLOG: System running normally,0
2025-12-10 18:00:34,R2,4,PORT-SECURITY: 1 MAC address learned,0
2025-12-09 14:59:19,R2,4,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-09 11:47:10,FW1,0,SYSLOG: System running normally,0
2025-12-07 08:34:43,R1,6,DHCP: New lease granted,0
2025-12-08 11:57:56,FW1,1,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-09 18:13:30,SW3,3,BGP: New peer session established,0
2025-12-07 17:48:57,R2,1,BGP: New peer session established,0
2025-12-07 13:40:09,SW3,7,NTP: Time synchronized,0
2025-12-09 21:23:10,FW1,1,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-09 22:00:25,FW2,7,OSPF: Neighbor adjacency established,0
2025-12-07 14:13:26,R1,3,PORT-SECURITY: 1 MAC address learned,0
2025-12-08 00:23:02,SW3,2,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-08 21:44:15,R2,3,STP: Topology change detected,0
2025-12-08 19:13:29,R2,5,OSPF: Neighbor adjacency established,0
2025-12-09 15:17:04,R1,2,SYSLOG: System running normally,0
2025-12-08 15:10:59,SW2,3,SECURITY ALERT: Possible intrusion detected,1
2025-12-08 05:06:49,R1,5,OSPF: Neighbor adjacency established,0
2025-12-10 17:06:14,SW3,2,SYSLOG: System running normally,0
2025-12-08 03:55:53,R3,7,PORT-SECURITY: 1 MAC address learned,0
2025-12-08 13:40:24,SW3,0,NTP: Time synchronized,0
2025-12-09 23:37:15,SW2,5,PORT-SECURITY: 1 MAC address learned,0
2025-12-08 15:20:07,SW3,0,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-08 08:22:54,FW2,6,SYSLOG: System running normally,0
2025-12-09 02:14:43,R3,3,BGP: New peer session established,0
2025-12-08 02:16:58,R2,5,MALWARE: Suspicious binary executed,1
2025-12-09 15:51:31,FW1,1,DATA-LEAK: Unexpected outbound transfer,1
2025-12-10 09:22:08,R1,3,PORT-SECURITY: 1 MAC address learned,0
2025-12-07 17:06:12,FW1,5,OSPF: Neighbor adjacency established,0
2025-12-08 16:44:12,SW1,6,DATA-LEAK: Unexpected outbound transfer,1
2025-12-09 19:42:35,SW1,6,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-09 13:57:18,FW2,3,PORT-SECURITY: 1 MAC address learned,0
2025-12-09 15:02:57,SW2,6,SYSLOG: System running normally,0
2025-12-10 11:34:43,R1,2,DHCP: New lease granted,0
2025-12-08 18:42:57,SW3,7,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-09 06:53:53,SW3,1,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-09 23:20:54,R1,7,PORT-SECURITY: 1 MAC address learned,0
