timestamp,device,severity,message,label,clean_message,prediction,confidence
2025-12-31 23:25:52,FW2,1,AUTH-FAIL: Multiple invalid SSH attempts,1,auth-fail: multiple invalid ssh attempts,1,1.0
2026-01-01 04:02:05,SW2,1,LINK-UP: Interface GigabitEthernet0/1 is up,0,link-up: interface gigabitethernet0 1 is up,0,1.3320076e-05
2025-12-31 11:21:57,SW3,7,AUTH-FAIL: Multiple invalid SSH attempts,1,auth-fail: multiple invalid ssh attempts,1,1.0
2026-01-03 04:48:20,R1,4,LINK-DOWN: Interface GigabitEthernet0/2 is down,0,link-down: interface gigabitethernet0 2 is down,0,1.0533439e-05
2026-01-01 19:00:54,R1,3,PORT-SECURITY: 1 MAC address learned,0,port-security: 1 mac address learned,0,6.6719054e-11
2026-01-01 07:39:19,FW2,3,BGP: New peer session established,0,bgp: new peer session established,0,0.003580665
2026-01-02 01:19:56,R2,2,NTP: Time synchronized,0,ntp: time synchronized,1,0.9999994
2026-01-01 16:32:41,FW2,0,NTP: Time synchronized,0,ntp: time synchronized,1,0.9999993
2026-01-02 13:34:39,SW2,2,SYSLOG: System running normally,0,syslog: system running normally,0,1.605168e-15
2025-12-31 19:18:56,SW2,7,DHCP: New lease granted,0,dhcp: new lease granted,0,1.9700453e-08
2026-01-02 18:03:48,FW1,2,LINK-UP: Interface GigabitEthernet0/1 is up,0,link-up: interface gigabitethernet0 1 is up,0,1.5996156e-05
2026-01-01 12:18:28,R2,2,DHCP: New lease granted,0,dhcp: new lease granted,0,9.719766e-09
2026-01-03 02:11:02,R3,0,LINK-UP: Interface GigabitEthernet0/1 is up,0,link-up: interface gigabitethernet0 1 is up,0,1.0196382e-05
2025-12-31 23:18:45,FW1,2,NTP: Time synchronized,0,ntp: time synchronized,1,0.9999994
2026-01-02 05:27:48,R1,5,SYSLOG: System running normally,0,syslog: system running normally,0,2.071655e-15
2026-01-01 17:44:38,SW1,2,DHCP: New lease granted,0,dhcp: new lease granted,0,9.719766e-09
2026-01-03 05:42:16,FW2,7,SYSLOG: System running normally,0,syslog: system running normally,0,1.318181e-15
2026-01-03 10:25:54,FW1,7,STP: Topology change detected,0,stp: topology change detected,0,0.008161203
2026-01-01 20:55:12,SW1,5,LINK-UP: Interface GigabitEthernet0/1 is up,0,link-up: interface gigabitethernet0 1 is up,0,1.5269678e-05
2026-01-02 12:09:53,SW2,6,LINK-DOWN: Interface GigabitEthernet0/2 is down,0,link-down: interface gigabitethernet0 2 is down,0,9.003677e-06
2026-01-03 12:54:46,R1,0,MALWARE: Suspicious binary executed,1,malware: suspicious binary executed,1,1.0
2025-12-31 08:50:47,FW1,6,DATA-LEAK: Unexpected outbound transfer,1,data-leak: unexpected outbound transfer,1,1.0
2026-01-03 01:46:38,SW3,7,LINK-DOWN: Interface GigabitEthernet0/2 is down,0,link-down: interface gigabitethernet0 2 is down,0,8.354935e-06
2026-01-03 15:06:27,SW2,7,STP: Topology change detected,0,stp: topology change detected,0,0.008161203
2026-01-02 20:09:00,FW2,6,AUTH-FAIL: Multiple invalid SSH attempts,1,auth-fail: multiple invalid ssh attempts,1,1.0
2026-01-01 17:25:26,SW2,7,CONFIG ERROR: Unexpected configuration rollback,1,config error: unexpected configuration rollback,1,0.99999726
2026-01-01 15:33:18,R1,6,STP: Topology change detected,0,stp: topology change detected,0,0.010399674
2026-01-01 21:12:39,R2,0,AUTH-FAIL: Multiple invalid SSH attempts,1,auth-fail: multiple invalid ssh attempts,1,1.0
2026-01-01 09:09:20,SW3,6,SECURITY ALERT: Possible intrusion detected,1,security alert: possible intrusion detected,1,0.9999999
2025-12-31 06:43:57,FW1,1,BGP: New peer session established,0,bgp: new peer session established,0,0.0031274534
2026-01-01 21:10:42,R1,2,PORT-SCAN: Multiple SYN packets detected,1,port-scan: multiple syn packets detected,1,1.0
2026-01-01 14:05:37,SW1,6,SYSLOG: System running normally,0,syslog: system running normally,0,1.6827473e-15
2026-01-01 09:03:22,FW2,6,LINK-UP: Interface GigabitEthernet0/1 is up,0,link-up: interface gigabitethernet0 1 is up,0,1.4157313e-05
2026-01-01 02:57:21,R3,7,CONFIG ERROR: Unexpected configuration rollback,1,config error: unexpected configuration rollback,1,0.99999726
2026-01-01 07:02:53,R1,3,BGP: New peer session established,0,bgp: new peer session established,0,0.003580665
2026-01-01 14:34:44,SW2,1,LINK-DOWN: Interface GigabitEthernet0/2 is down,0,link-down: interface gigabitethernet0 2 is down,0,8.048162e-06
2026-01-02 18:19:46,SW3,0,CONFIG ERROR: Unexpected configuration rollback,1,config error: unexpected configuration rollback,1,0.99999976
2026-01-02 20:05:38,FW2,2,STP: Topology change detected,0,stp: topology change detected,0,0.023736486
2025-12-31 07:30:10,SW1,6,OSPF: Neighbor adjacency established,0,ospf: neighbor adjacency established,0,7.172803e-08
2025-12-31 20:51:59,SW3,1,SYSLOG: System running normally,0,syslog: system running normally,0,1.177578e-15
2025-12-31 04:55:49,SW1,0,BGP: New peer session established,0,bgp: new peer session established,0,0.00235513
2026-01-01 09:17:08,SW2,4,BGP: New peer session established,0,bgp: new peer session established,0,0.0032485658
2026-01-01 07:18:12,FW1,5,DHCP: New lease granted,0,dhcp: new lease granted,0,1.5468311e-08
2026-01-01 08:42:09,R3,1,DDOS DETECTED: Abnormal traffic spike,1,ddos detected: abnormal traffic spike,0,2.266243e-05
2026-01-02 10:53:44,R3,2,LINK-UP: Interface GigabitEthernet0/1 is up,0,link-up: interface gigabitethernet0 1 is up,0,1.5996156e-05
2025-12-31 11:56:45,R2,7,NTP: Time synchronized,0,ntp: time synchronized,1,0.9999949
2026-01-02 18:07:45,SW3,7,LINK-UP: Interface GigabitEthernet0/1 is up,0,link-up: interface gigabitethernet0 1 is up,0,1.3531678e-05
2026-01-03 01:29:56,FW2,6,DHCP: New lease granted,0,dhcp: new lease granted,0,1.7426089e-08
2025-12-31 11:06:00,R2,3,LINK-UP: Interface GigabitEthernet0/1 is up,0,link-up: interface gigabitethernet0 1 is up,0,1.610726e-05
2025-12-31 07:43:34,R1,1,STP: Topology change detected,0,stp: topology change detected,0,0.01980839
2025-12-31 06:09:47,SW3,5,STP: Topology change detected,0,stp: topology change detected,0,0.013918142
2026-01-01 17:51:15,R1,6,DHCP: New lease granted,0,dhcp: new lease granted,0,1.7426089e-08
2025-12-31 13:16:52,SW1,6,SYSLOG: System running normally,0,syslog: system running normally,0,1.6827473e-15
2026-01-02 14:13:08,FW2,0,OSPF: Neighbor adjacency established,0,ospf: neighbor adjacency established,0,3.429603e-08
2026-01-01 07:06:57,R2,2,PORT-SECURITY: 1 MAC address learned,0,port-security: 1 mac address learned,0,7.1591254e-11
2026-01-03 12:23:11,SW1,3,CONFIG ERROR: Unexpected configuration rollback,1,config error: unexpected configuration rollback,1,0.99999964
2025-12-31 09:21:01,SW3,6,SYSLOG: System running normally,0,syslog: system running normally,0,1.6827473e-15
2025-12-31 13:24:43,SW3,1,LINK-DOWN: Interface GigabitEthernet0/2 is down,0,link-down: interface gigabitethernet0 2 is down,0,8.048162e-06
2026-01-02 17:35:38,FW2,1,STP: Topology change detected,0,stp: topology change detected,0,0.01980839
2026-01-01 07:35:56,SW3,2,BGP: New peer session established,0,bgp: new peer session established,0,0.0037221843
2026-01-03 12:20:54,FW2,3,LINK-DOWN: Interface GigabitEthernet0/2 is down,0,link-down: interface gigabitethernet0 2 is down,0,1.0676402e-05
2026-01-02 18:22:20,FW1,3,DATA-LEAK: Unexpected outbound transfer,1,data-leak: unexpected outbound transfer,1,1.0
2026-01-01 08:30:37,R1,6,STP: Topology change detected,0,stp: topology change detected,0,0.010399674
2026-01-03 01:59:44,R3,5,DHCP: New lease granted,0,dhcp: new lease granted,0,1.5468311e-08
2026-01-01 05:44:15,R2,7,DHCP: New lease granted,0,dhcp: new lease granted,0,1.9700453e-08
2026-01-01 20:05:17,SW3,7,SYSLOG: System running normally,0,syslog: system running normally,0,1.318181e-15
2026-01-01 20:49:42,SW2,5,DHCP: New lease granted,0,dhcp: new lease granted,0,1.5468311e-08
2026-01-02 18:28:41,FW1,3,LINK-DOWN: Interface GigabitEthernet0/2 is down,0,link-down: interface gigabitethernet0 2 is down,0,1.0676402e-05
2026-01-01 19:47:44,FW2,6,STP: Topology change detected,0,stp: topology change detected,0,0.010399674
2025-12-31 23:16:43,FW2,3,DDOS DETECTED: Abnormal traffic spike,1,ddos detected: abnormal traffic spike,0,2.461666e-05
2026-01-03 09:18:39,R3,4,CONFIG ERROR: Unexpected configuration rollback,1,config error: unexpected configuration rollback,1,0.9999994
2026-01-02 02:48:54,R3,6,STP: Topology change detected,0,stp: topology change detected,0,0.010399674
2026-01-01 03:16:28,SW3,4,OSPF: Neighbor adjacency established,0,ospf: neighbor adjacency established,0,7.239754e-08
2026-01-03 04:25:02,FW1,6,BGP: New peer session established,0,bgp: new peer session established,0,0.0024131667
2025-12-31 15:02:17,FW2,5,LINK-UP: Interface GigabitEthernet0/1 is up,0,link-up: interface gigabitethernet0 1 is up,0,1.5269678e-05
2026-01-01 13:54:00,SW3,3,NTP: Time synchronized,0,ntp: time synchronized,1,0.9999993
2026-01-02 10:24:19,SW1,1,NTP: Time synchronized,0,ntp: time synchronized,1,0.9999994
2026-01-03 06:23:33,SW3,5,LINK-UP: Interface GigabitEthernet0/1 is up,0,link-up: interface gigabitethernet0 1 is up,0,1.5269678e-05
2026-01-02 01:39:38,SW3,7,LINK-UP: Interface GigabitEthernet0/1 is up,0,link-up: interface gigabitethernet0 1 is up,0,1.3531678e-05
2026-01-02 04:39:46,R2,0,LINK-DOWN: Interface GigabitEthernet0/2 is down,0,link-down: interface gigabitethernet0 2 is down,0,6.024026e-06
2025-12-31 21:04:26,FW2,1,BGP: New peer session established,0,bgp: new peer session established,0,0.0031274534
2026-01-03 14:43:43,FW2,4,LINK-DOWN: Interface GigabitEthernet0/2 is down,0,link-down: interface gigabitethernet0 2 is down,0,1.0533439e-05
2026-01-01 22:00:22,R2,1,DATA-LEAK: Unexpected outbound transfer,1,data-leak: unexpected outbound transfer,1,1.0
2026-01-01 09:58:52,FW1,6,SYSLOG: System running normally,0,syslog: system running normally,0,1.6827473e-15
2026-01-01 17:05:14,SW1,1,LINK-DOWN: Interface GigabitEthernet0/2 is down,0,link-down: interface gigabitethernet0 2 is down,0,8.048162e-06
2026-01-03 12:05:28,FW2,4,PORT-SCAN: Multiple SYN packets detected,1,port-scan: multiple syn packets detected,1,1.0
2026-01-02 05:57:02,R1,2,PORT-SECURITY: 1 MAC address learned,0,port-security: 1 mac address learned,0,7.1591254e-11
2026-01-02 10:08:27,R2,7,NTP: Time synchronized,0,ntp: time synchronized,1,0.9999949
2025-12-31 16:11:42,FW2,2,BGP: New peer session established,0,bgp: new peer session established,0,0.0037221843
2026-01-03 07:23:23,R1,6,BGP: New peer session established,0,bgp: new peer session established,0,0.0024131667
2026-01-03 00:31:31,FW1,2,OSPF: Neighbor adjacency established,0,ospf: neighbor adjacency established,0,6.304673e-08
2026-01-02 21:08:42,SW3,0,NTP: Time synchronized,0,ntp: time synchronized,1,0.9999993
2026-01-02 15:41:47,R1,1,PORT-SECURITY: 1 MAC address learned,0,port-security: 1 mac address learned,0,5.6848054e-11
2026-01-03 05:33:08,R1,1,LINK-UP: Interface GigabitEthernet0/1 is up,0,link-up: interface gigabitethernet0 1 is up,0,1.3320076e-05
2026-01-02 14:14:42,SW1,0,LINK-UP: Interface GigabitEthernet0/1 is up,0,link-up: interface gigabitethernet0 1 is up,0,1.0196382e-05
2026-01-01 13:48:51,FW1,2,LINK-DOWN: Interface GigabitEthernet0/2 is down,0,link-down: interface gigabitethernet0 2 is down,0,9.89037e-06
2026-01-02 03:35:11,SW2,5,PORT-SECURITY: 1 MAC address learned,0,port-security: 1 mac address learned,0,3.7421784e-11
2025-12-31 19:04:54,R1,3,DHCP: New lease granted,0,dhcp: new lease granted,0,1.1318931e-08
2026-01-03 05:28:35,FW1,5,OSPF: Neighbor adjacency established,0,ospf: neighbor adjacency established,0,7.1337276e-08
2025-12-31 09:22:56,SW3,7,BGP: New peer session established,0,bgp: new peer session established,0,0.002157927
2026-01-02 11:53:30,SW3,7,LINK-UP: Interface GigabitEthernet0/1 is up,0,link-up: interface gigabitethernet0 1 is up,0,1.3531678e-05
2025-12-31 12:29:53,FW2,4,SECURITY ALERT: Possible intrusion detected,1,security alert: possible intrusion detected,1,0.9999999
2026-01-03 06:55:00,R1,5,OSPF: Neighbor adjacency established,0,ospf: neighbor adjacency established,0,7.1337276e-08
2025-12-31 11:57:04,R1,6,STP: Topology change detected,0,stp: topology change detected,0,0.010399674
2025-12-31 08:18:35,SW3,5,LINK-UP: Interface GigabitEthernet0/1 is up,0,link-up: interface gigabitethernet0 1 is up,0,1.5269678e-05
2026-01-02 13:40:16,SW3,4,DHCP: New lease granted,0,dhcp: new lease granted,0,1.33299665e-08
2025-12-31 20:59:11,R1,5,CONFIG ERROR: Unexpected configuration rollback,1,config error: unexpected configuration rollback,1,0.99999905
2026-01-01 13:00:29,SW1,6,STP: Topology change detected,0,stp: topology change detected,0,0.010399674
2026-01-01 10:32:22,R1,2,LINK-DOWN: Interface GigabitEthernet0/2 is down,0,link-down: interface gigabitethernet0 2 is down,0,9.89037e-06
2026-01-02 12:48:01,FW2,2,DHCP: New lease granted,0,dhcp: new lease granted,0,9.719766e-09
2026-01-02 14:03:38,FW2,0,STP: Topology change detected,0,stp: topology change detected,0,0.015420961
2026-01-01 07:00:23,R2,7,BGP: New peer session established,0,bgp: new peer session established,0,0.002157927
2026-01-01 18:31:47,R2,4,NTP: Time synchronized,0,ntp: time synchronized,1,0.9999989
2025-12-31 05:35:03,R3,1,STP: Topology change detected,0,stp: topology change detected,0,0.01980839
2025-12-31 05:18:38,SW3,6,OSPF: Neighbor adjacency established,0,ospf: neighbor adjacency established,0,7.172803e-08
2026-01-02 12:32:38,FW1,6,CONFIG ERROR: Unexpected configuration rollback,1,config error: unexpected configuration rollback,1,0.99999845
2026-01-02 07:04:10,R3,1,LINK-UP: Interface GigabitEthernet0/1 is up,0,link-up: interface gigabitethernet0 1 is up,0,1.3320076e-05
2026-01-03 02:44:19,SW1,6,STP: Topology change detected,0,stp: topology change detected,0,0.010399674
2026-01-02 01:58:02,FW1,0,DDOS DETECTED: Abnormal traffic spike,1,ddos detected: abnormal traffic spike,0,1.7470424e-05
2026-01-03 05:56:21,FW1,4,LINK-DOWN: Interface GigabitEthernet0/2 is down,0,link-down: interface gigabitethernet0 2 is down,0,1.0533439e-05
2026-01-02 04:10:04,FW1,3,SYSLOG: System running normally,0,syslog: system running normally,0,2.113627e-15
2025-12-31 05:53:07,R1,0,LINK-DOWN: Interface GigabitEthernet0/2 is down,0,link-down: interface gigabitethernet0 2 is down,0,6.024026e-06
2026-01-03 05:11:17,R1,1,PORT-SECURITY: 1 MAC address learned,0,port-security: 1 mac address learned,0,5.6848054e-11
2025-12-31 18:51:44,R1,3,OSPF: Neighbor adjacency established,0,ospf: neighbor adjacency established,0,6.952915e-08
2026-01-01 00:09:45,SW3,2,DHCP: New lease granted,0,dhcp: new lease granted,0,9.719766e-09
2026-01-02 09:48:28,FW2,7,LINK-DOWN: Interface GigabitEthernet0/2 is down,0,link-down: interface gigabitethernet0 2 is down,0,8.354935e-06
2026-01-02 11:31:47,SW1,0,LINK-UP: Interface GigabitEthernet0/1 is up,0,link-up: interface gigabitethernet0 1 is up,0,1.0196382e-05
2026-01-02 21:05:50,R1,3,PORT-SCAN: Multiple SYN packets detected,1,port-scan: multiple syn packets detected,1,1.0
2026-01-01 06:11:57,R1,0,SYSLOG: System running normally,0,syslog: system running normally,0,8.743409e-16
2026-01-01 02:31:09,SW3,4,LINK-UP: Interface GigabitEthernet0/1 is up,0,link-up: interface gigabitethernet0 1 is up,0,1.5372965e-05
2026-01-02 03:05:58,SW3,6,DHCP: New lease granted,0,dhcp: new lease granted,0,1.7426089e-08
2025-12-31 09:32:03,R3,3,DATA-LEAK: Unexpected outbound transfer,1,data-leak: unexpected outbound transfer,1,1.0
2026-01-01 19:31:43,R1,1,PORT-SECURITY: 1 MAC address learned,0,port-security: 1 mac address learned,0,5.6848054e-11
2026-01-01 07:00:18,R3,7,LINK-DOWN: Interface GigabitEthernet0/2 is down,0,link-down: interface gigabitethernet0 2 is down,0,8.354935e-06
2026-01-01 22:41:51,R1,0,DHCP: New lease granted,0,dhcp: new lease granted,0,5.5025664e-09
2025-12-31 08:03:24,FW2,4,LINK-UP: Interface GigabitEthernet0/1 is up,0,link-up: interface gigabitethernet0 1 is up,0,1.5372965e-05
2025-12-31 12:43:24,FW1,7,STP: Topology change detected,0,stp: topology change detected,0,0.008161203
2026-01-02 03:56:10,SW3,4,STP: Topology change detected,0,stp: topology change detected,0,0.016977303
2026-01-02 12:49:32,FW2,0,STP: Topology change detected,0,stp: topology change detected,0,0.015420961
2026-01-03 12:22:29,R2,2,NTP: Time synchronized,0,ntp: time synchronized,1,0.9999994
2025-12-31 19:02:15,SW2,1,DHCP: New lease granted,0,dhcp: new lease granted,0,7.3749566e-09
2026-01-02 11:46:54,R1,3,SYSLOG: System running normally,0,syslog: system running normally,0,2.113627e-15
2025-12-31 10:24:15,FW2,6,CONFIG ERROR: Unexpected configuration rollback,1,config error: unexpected configuration rollback,1,0.99999845
2026-01-03 03:40:03,SW2,6,SYSLOG: System running normally,0,syslog: system running normally,0,1.6827473e-15
2026-01-03 02:16:45,FW2,2,BGP: New peer session established,0,bgp: new peer session established,0,0.0037221843
2026-01-02 06:38:34,R2,2,PORT-SECURITY: 1 MAC address learned,0,port-security: 1 mac address learned,0,7.1591254e-11
2026-01-01 22:33:57,FW2,3,LINK-DOWN: Interface GigabitEthernet0/2 is down,0,link-down: interface gigabitethernet0 2 is down,0,1.0676402e-05
2026-01-02 17:50:08,SW3,7,LINK-DOWN: Interface GigabitEthernet0/2 is down,0,link-down: interface gigabitethernet0 2 is down,0,8.354935e-06
2026-01-02 01:07:55,FW1,4,STP: Topology change detected,0,stp: topology change detected,0,0.016977303
2025-12-31 12:32:24,R1,6,LINK-DOWN: Interface GigabitEthernet0/2 is down,0,link-down: interface gigabitethernet0 2 is down,0,9.003677e-06
2026-01-02 10:44:56,SW3,4,SECURITY ALERT: Possible intrusion detected,1,security alert: possible intrusion detected,1,0.9999999
2026-01-03 15:32:58,FW2,4,STP: Topology change detected,0,stp: topology change detected,0,0.016977303
2026-01-01 19:53:18,SW2,4,DDOS DETECTED: Abnormal traffic spike,1,ddos detected: abnormal traffic spike,0,2.4883371e-05
2026-01-01 01:07:18,SW1,7,STP: Topology change detected,0,stp: topology change detected,0,0.008161203
2025-12-31 22:58:55,SW1,2,STP: Topology change detected,0,stp: topology change detected,0,0.023736486
2026-01-02 06:59:10,FW2,2,NTP: Time synchronized,0,ntp: time synchronized,1,0.9999994
2025-12-31 11:22:53,SW3,1,STP: Topology change detected,0,stp: topology change detected,0,0.01980839
2026-01-03 06:05:22,SW1,5,LINK-UP: Interface GigabitEthernet0/1 is up,0,link-up: interface gigabitethernet0 1 is up,0,1.5269678e-05
2026-01-01 10:14:25,R2,4,PORT-SECURITY: 1 MAC address learned,0,port-security: 1 mac address learned,0,5.145265e-11
2026-01-03 12:08:06,SW1,4,LINK-DOWN: Interface GigabitEthernet0/2 is down,0,link-down: interface gigabitethernet0 2 is down,0,1.0533439e-05
2026-01-03 09:28:32,SW3,0,PORT-SECURITY: 1 MAC address learned,0,port-security: 1 mac address learned,0,4.2999486e-11
2025-12-31 14:36:16,R3,2,SYSLOG: System running normally,0,syslog: system running normally,0,1.605168e-15
2026-01-01 14:18:52,R3,4,DHCP: New lease granted,0,dhcp: new lease granted,0,1.33299665e-08
2025-12-31 10:32:18,R1,0,NTP: Time synchronized,0,ntp: time synchronized,1,0.9999993
2026-01-02 21:17:14,SW1,6,PORT-SECURITY: 1 MAC address learned,0,port-security: 1 mac address learned,0,2.4560163e-11
2026-01-02 23:47:14,R1,0,STP: Topology change detected,0,stp: topology change detected,0,0.015420961
2026-01-01 10:32:13,FW2,5,NTP: Time synchronized,0,ntp: time synchronized,1,0.99999833
2026-01-01 20:28:13,FW1,1,DHCP: New lease granted,0,dhcp: new lease granted,0,7.3749566e-09
2026-01-02 11:30:13,SW2,7,OSPF: Neighbor adjacency established,0,ospf: neighbor adjacency established,0,7.7892715e-08
2026-01-02 02:56:44,FW1,2,LINK-DOWN: Interface GigabitEthernet0/2 is down,0,link-down: interface gigabitethernet0 2 is down,0,9.89037e-06
2026-01-02 05:41:01,FW2,2,NTP: Time synchronized,0,ntp: time synchronized,1,0.9999994
2025-12-31 23:18:05,R1,7,DHCP: New lease granted,0,dhcp: new lease granted,0,1.9700453e-08
2025-12-31 22:19:25,R3,4,SYSLOG: System running normally,0,syslog: system running normally,0,2.3261875e-15
2026-01-03 04:16:29,R2,7,OSPF: Neighbor adjacency established,0,ospf: neighbor adjacency established,0,7.7892715e-08
2026-01-02 20:41:49,FW2,7,PORT-SECURITY: 1 MAC address learned,0,port-security: 1 mac address learned,0,1.5626642e-11
2025-12-31 19:46:43,SW2,4,LINK-DOWN: Interface GigabitEthernet0/2 is down,0,link-down: interface gigabitethernet0 2 is down,0,1.0533439e-05
2026-01-01 13:07:11,FW1,0,BGP: New peer session established,0,bgp: new peer session established,0,0.00235513
2025-12-31 06:35:59,R2,4,SECURITY ALERT: Possible intrusion detected,1,security alert: possible intrusion detected,1,0.9999999
2025-12-31 23:35:56,SW2,5,BGP: New peer session established,0,bgp: new peer session established,0,0.0027631996
2026-01-02 00:45:24,R3,6,STP: Topology change detected,0,stp: topology change detected,0,0.010399674
2026-01-02 21:34:55,R2,1,DHCP: New lease granted,0,dhcp: new lease granted,0,7.3749566e-09
2025-12-31 18:44:15,SW2,2,DHCP: New lease granted,0,dhcp: new lease granted,0,9.719766e-09
2025-12-31 07:54:11,SW3,4,PORT-SCAN: Multiple SYN packets detected,1,port-scan: multiple syn packets detected,1,1.0
2026-01-02 14:56:45,R1,1,PORT-SECURITY: 1 MAC address learned,0,port-security: 1 mac address learned,0,5.6848054e-11
2026-01-01 11:30:33,R3,0,LINK-UP: Interface GigabitEthernet0/1 is up,0,link-up: interface gigabitethernet0 1 is up,0,1.0196382e-05
2026-01-03 03:59:56,R3,3,LINK-UP: Interface GigabitEthernet0/1 is up,0,link-up: interface gigabitethernet0 1 is up,0,1.610726e-05
2025-12-31 11:59:42,R2,5,SYSLOG: System running normally,0,syslog: system running normally,0,2.071655e-15
2026-01-03 05:06:20,FW2,6,LINK-DOWN: Interface GigabitEthernet0/2 is down,0,link-down: interface gigabitethernet0 2 is down,0,9.003677e-06
2025-12-31 22:19:49,R1,2,LINK-DOWN: Interface GigabitEthernet0/2 is down,0,link-down: interface gigabitethernet0 2 is down,0,9.89037e-06
2025-12-31 08:00:57,R3,7,OSPF: Neighbor adjacency established,0,ospf: neighbor adjacency established,0,7.7892715e-08
2026-01-02 04:12:01,SW3,0,OSPF: Neighbor adjacency established,0,ospf: neighbor adjacency established,0,3.429603e-08
2026-01-01 19:46:29,FW1,2,LINK-DOWN: Interface GigabitEthernet0/2 is down,0,link-down: interface gigabitethernet0 2 is down,0,9.89037e-06
2026-01-02 17:21:47,R1,1,LINK-UP: Interface GigabitEthernet0/1 is up,0,link-up: interface gigabitethernet0 1 is up,0,1.3320076e-05
2026-01-02 21:46:27,R1,6,LINK-DOWN: Interface GigabitEthernet0/2 is down,0,link-down: interface gigabitethernet0 2 is down,0,9.003677e-06
2025-12-31 10:21:20,SW1,0,SYSLOG: System running normally,0,syslog: system running normally,0,8.743409e-16
2026-01-03 08:34:25,FW2,7,DDOS DETECTED: Abnormal traffic spike,1,ddos detected: abnormal traffic spike,0,2.2987122e-05
2026-01-02 14:37:25,SW1,2,AUTH-FAIL: Multiple invalid SSH attempts,1,auth-fail: multiple invalid ssh attempts,1,1.0
2026-01-02 19:27:48,FW2,5,PORT-SCAN: Multiple SYN packets detected,1,port-scan: multiple syn packets detected,1,1.0
2026-01-03 12:31:04,R2,2,STP: Topology change detected,0,stp: topology change detected,0,0.023736486
2026-01-03 07:19:16,SW2,6,DATA-LEAK: Unexpected outbound transfer,1,data-leak: unexpected outbound transfer,1,1.0
2025-12-31 08:58:39,FW2,6,AUTH-FAIL: Multiple invalid SSH attempts,1,auth-fail: multiple invalid ssh attempts,1,1.0
2026-01-01 23:06:58,SW2,0,DHCP: New lease granted,0,dhcp: new lease granted,0,5.5025664e-09
2026-01-02 09:42:46,R2,5,SYSLOG: System running normally,0,syslog: system running normally,0,2.071655e-15
2026-01-02 23:50:05,FW1,6,OSPF: Neighbor adjacency established,0,ospf: neighbor adjacency established,0,7.172803e-08
2025-12-31 11:26:02,R3,4,PORT-SECURITY: 1 MAC address learned,0,port-security: 1 mac address learned,0,5.145265e-11
2026-01-01 02:31:11,R2,6,LINK-DOWN: Interface GigabitEthernet0/2 is down,0,link-down: interface gigabitethernet0 2 is down,0,9.003677e-06
2026-01-01 16:08:01,FW1,3,NTP: Time synchronized,0,ntp: time synchronized,1,0.9999993
2026-01-03 08:28:46,SW2,1,OSPF: Neighbor adjacency established,0,ospf: neighbor adjacency established,0,4.6398096e-08
2026-01-01 06:07:17,FW2,1,OSPF: Neighbor adjacency established,0,ospf: neighbor adjacency established,0,4.6398096e-08
2026-01-01 07:42:30,R1,5,DATA-LEAK: Unexpected outbound transfer,1,data-leak: unexpected outbound transfer,1,1.0
2025-12-31 18:39:58,SW2,4,LINK-UP: Interface GigabitEthernet0/1 is up,0,link-up: interface gigabitethernet0 1 is up,0,1.5372965e-05
2026-01-02 08:46:05,SW2,3,SYSLOG: System running normally,0,syslog: system running normally,0,2.113627e-15
2026-01-01 05:09:18,R2,2,CONFIG ERROR: Unexpected configuration rollback,1,config error: unexpected configuration rollback,1,0.99999964
2026-01-02 20:51:50,SW3,7,PORT-SECURITY: 1 MAC address learned,0,port-security: 1 mac address learned,0,1.5626642e-11
2026-01-01 18:59:47,SW1,7,CPU HIGH: 98% utilization for 300 seconds,1,cpu high: 98 utilization for 300 seconds,1,0.9997973
2026-01-02 16:46:26,SW3,3,BGP: New peer session established,0,bgp: new peer session established,0,0.003580665
2026-01-01 15:14:54,FW2,3,PORT-SECURITY: 1 MAC address learned,0,port-security: 1 mac address learned,0,6.6719054e-11
2026-01-02 06:08:40,R3,1,BGP: New peer session established,0,bgp: new peer session established,0,0.0031274534
2026-01-02 01:53:16,FW2,6,SYSLOG: System running normally,0,syslog: system running normally,0,1.6827473e-15
2026-01-03 13:45:27,SW2,0,BGP: New peer session established,0,bgp: new peer session established,0,0.00235513
2025-12-31 23:58:21,R1,7,SYSLOG: System running normally,0,syslog: system running normally,0,1.318181e-15
2025-12-31 20:29:42,R2,1,NTP: Time synchronized,0,ntp: time synchronized,1,0.9999994
2026-01-03 06:48:44,SW1,0,LINK-UP: Interface GigabitEthernet0/1 is up,0,link-up: interface gigabitethernet0 1 is up,0,1.0196382e-05
2026-01-02 08:46:35,R3,1,STP: Topology change detected,0,stp: topology change detected,0,0.01980839
2026-01-02 14:35:22,R2,0,LINK-UP: Interface GigabitEthernet0/1 is up,0,link-up: interface gigabitethernet0 1 is up,0,1.0196382e-05
2026-01-01 06:22:40,FW1,6,PORT-SECURITY: 1 MAC address learned,0,port-security: 1 mac address learned,0,2.4560163e-11
2026-01-02 16:48:33,R1,4,SECURITY ALERT: Possible intrusion detected,1,security alert: possible intrusion detected,1,0.9999999
2026-01-02 06:32:13,SW2,1,STP: Topology change detected,0,stp: topology change detected,0,0.01980839
2026-01-01 20:35:11,SW1,0,LINK-UP: Interface GigabitEthernet0/1 is up,0,link-up: interface gigabitethernet0 1 is up,0,1.0196382e-05
